Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,0,MINMIN,491.26,0, 6, 11, 8, 7, 3, 3, 3, 0, 4, 3, 7, 4, 0, 4, 7, 0, 5, 0, 2, 4, 4, 6, 3, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,128,RESHIV3,454.4899999999999,5, 6, 4, 4, 4, 5, 1, 6, 3, 1, 0, 2, 1, 3, 0, 4, 7, 15, 2, 7, 0, 4, 0, 1, 4, 3, 6,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=1; i3.large=6; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=2; r5.large=7; r5.xlarge=0; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=3; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,RESHIMAX,399.79,4, 4, 4, 4, 5, 4, 3, 10, 2, 2, 0, 2, 1, 3, 0, 3, 5, 11, 3, 9, 0, 3, 0, 2, 3, 3, 8,{c5.2xlarge=4; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=3; i3.large=10; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=11; r5.2xlarge=3; r5.large=9; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,128,RESHIFCFS,481.81999999999994,4, 3, 4, 4, 7, 3, 2, 6, 1, 1, 0, 2, 1, 4, 0, 4, 7, 14, 1, 6, 0, 4, 0, 4, 4, 4, 8,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=2; i3.large=6; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=14; r5.2xlarge=1; r5.large=6; r5.xlarge=0; r5a.2xlarge=4; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,MINMIN,588.3199999999999,7, 9, 0, 0, 4, 8, 2, 3, 3, 5, 3, 6, 0, 4, 3, 4, 0, 4, 1, 3, 0, 7, 0, 1, 5, 8, 8,{c5.2xlarge=7; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=8; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=5; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=1; r5.large=3; r5.xlarge=0; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=8; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,MAXMIN,528.2099999999999,8, 11, 0, 0, 2, 4, 1, 3, 2, 4, 4, 7, 0, 3, 2, 6, 0, 6, 2, 7, 0, 2, 0, 5, 4, 8, 7,{c5.2xlarge=8; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=4; m5.xlarge=7; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=7; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=8; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,MCT,417.08,9, 13, 0, 0, 3, 5, 1, 2, 2, 2, 1, 9, 0, 3, 2, 5, 0, 7, 2, 4, 0, 1, 0, 1, 6, 13, 7,{c5.2xlarge=9; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=9; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=13; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,ROUNDROBIN,716.6199999999999,3, 3, 0, 0, 6, 5, 1, 6, 7, 6, 1, 7, 0, 9, 2, 1, 0, 9, 1, 2, 0, 12, 0, 1, 7, 4, 5,{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=1; i3.large=6; i3.xlarge=7; m5.2xlarge=6; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=12; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,STATIC,361.34999999999997,8, 12, 0, 0, 2, 3, 0, 4, 2, 5, 1, 7, 0, 5, 3, 4, 0, 4, 2, 3, 0, 1, 0, 1, 2, 21, 8,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=5; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=3; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=21; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,NOML,587.47,10, 13, 0, 0, 1, 1, 1, 0, 3, 5, 1, 7, 0, 2, 6, 3, 0, 3, 2, 3, 0, 10, 0, 4, 4, 11, 8,{c5.2xlarge=10; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=5; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=6; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=2; r5.large=3; r5.xlarge=0; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,CUSTOMCLUSTERNOML,525.0799999999999,8, 8, 0, 0, 4, 5, 1, 5, 3, 6, 2, 5, 0, 6, 2, 4, 0, 5, 5, 4, 0, 2, 0, 2, 4, 11, 6,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=1; i3.large=5; i3.xlarge=3; m5.2xlarge=6; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=5; r5.large=4; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,TEXTDISTANCE,338.57,10, 7, 0, 0, 2, 7, 2, 2, 5, 8, 3, 12, 0, 4, 2, 5, 0, 2, 3, 3, 0, 10, 0, 2, 1, 5, 3,{c5.2xlarge=10; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=2; i3.large=2; i3.xlarge=5; m5.2xlarge=8; m5.large=3; m5.xlarge=12; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=3; r5.large=3; r5.xlarge=0; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,CRITICALPATH,473.84,9, 12, 0, 0, 2, 5, 1, 5, 3, 3, 1, 8, 0, 5, 5, 4, 0, 4, 2, 6, 0, 3, 0, 5, 3, 8, 4,{c5.2xlarge=9; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=5; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=8; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=5; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=8; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,CRITICALPATHREVERSE,501.88999999999993,8, 14, 0, 0, 3, 5, 0, 2, 0, 3, 3, 4, 0, 2, 3, 4, 0, 5, 2, 4, 0, 6, 0, 1, 3, 17, 9,{c5.2xlarge=8; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=17; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,RESHIV2,488.7,8, 10, 0, 0, 2, 6, 2, 2, 2, 3, 5, 10, 0, 4, 3, 4, 0, 5, 2, 8, 0, 3, 0, 1, 2, 12, 4,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=5; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=2; r5.large=8; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=12; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,RESHIV3,536.63,9, 10, 0, 0, 5, 5, 1, 3, 3, 3, 2, 7, 0, 2, 2, 4, 0, 5, 3, 7, 0, 2, 0, 1, 4, 14, 6,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=1; i3.large=3; i3.xlarge=3; m5.2xlarge=3; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=3; r5.large=7; r5.xlarge=0; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=14; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,RESHIMAX,485.84,9, 12, 0, 0, 4, 6, 1, 4, 2, 3, 4, 8, 0, 4, 2, 4, 0, 3, 1, 4, 0, 3, 0, 4, 4, 10, 6,{c5.2xlarge=9; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=3; m5.large=4; m5.xlarge=8; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,129,RESHIFCFS,500.65999999999997,8, 10, 0, 0, 3, 6, 2, 3, 3, 4, 2, 7, 0, 2, 3, 4, 0, 6, 2, 6, 0, 3, 0, 1, 4, 14, 5,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=4; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=14; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,exponential,0.2,40,130,MINMIN,357.50999999999993,8, 4, 10, 8, 3, 0, 1, 3, 2, 2, 2, 2, 0, 2, 1, 11, 7, 6, 6, 2, 3, 2, 4, 0, 0, 4, 5,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=7; m5zn.xlarge=6; r5.2xlarge=6; r5.large=2; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
chipseq,exponential,0.2,40,130,MAXMIN,719.48,9, 6, 6, 12, 1, 0, 1, 4, 5, 2, 2, 2, 1, 1, 2, 8, 3, 3, 7, 2, 4, 5, 8, 0, 0, 2, 2,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=12; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=4; i3.xlarge=5; m5.2xlarge=2; m5.large=2; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=7; r5.large=2; r5.xlarge=4; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=2; r5a.2xlarge=5; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
